ZIPCode,ChildEthnicityHispLatino,ChildRaceBlackAfriAmer,ChildRaceWhite,ChildRaceMult,ChildMale,ChildFemale,ChildAgeInfantToddler,ChildAgePrek,ChildAgeSchAge
78702,21.0,46.0,19.0,5.0,44.0,28.0,26.0,32.0,14.0
78702,20.0,43.0,18.0,5.0,39.0,29.0,21.0,34.0,13.0
78702,21.0,45.0,22.0,2.5,42.0,31.0,25.0,34.0,14.0
78702,23.0,49.0,22.0,2.5,46.0,31.0,28.0,34.0,15.0
78702,28.0,50.0,27.0,2.5,50.0,33.0,27.0,39.0,17.0
78702,29.0,52.0,28.0,8.0,57.0,34.0,31.0,39.0,21.0
78702,29.504065040650406,52.0,28.504065040650406,7.495934959349594,55.99186991869919,34.50406504065041,31.252032520325205,38.49593495934959,20.747967479674795
78702,30.008130081300813,52.0,29.008130081300813,6.991869918699187,54.983739837398375,35.00813008130081,31.504065040650406,37.99186991869919,20.495934959349594
78702,30.495934959349594,52.0,29.495934959349594,6.504065040650406,54.00813008130081,35.4959349593496,31.7479674796748,37.5040650406504,20.2520325203252
78702,31.0,52.0,30.0,6.0,53.0,36.0,32.0,37.0,20.0
78702,34.0,50.0,33.0,6.0,54.0,36.0,35.0,34.0,21.0
78702,33.0,48.0,33.0,6.0,52.0,36.0,29.0,37.0,22.0
78702,36.0,58.0,34.0,6.0,55.0,44.0,38.0,38.0,23.0
78702,37.0,57.0,35.0,6.0,56.0,44.0,37.0,40.0,23.0
78702,36.0,57.0,34.0,6.0,55.0,44.0,35.0,41.0,23.0
78702,36.0,57.0,34.0,5.0,55.0,43.0,34.0,41.0,23.0
78702,42.0,61.0,39.0,5.0,62.0,46.0,37.0,45.0,26.0
78702,37.0,61.0,32.0,6.0,60.0,44.0,35.0,46.0,23.0
78702,34.0,46.0,30.0,6.0,53.0,34.0,30.0,38.0,19.0
78702,35.0,47.0,31.0,6.0,54.0,35.0,33.0,35.0,21.0
78702,33.0,41.0,31.0,5.0,46.0,35.0,32.0,28.0,21.0
78702,34.764227642276424,43.77235772357724,33.26829268292683,6.008130081300813,49.27642276422764,37.26829268292683,33.00813008130081,31.024390243902438,22.51219512195122
78702,36.47154471544715,46.45528455284553,35.46341463414634,6.983739837398375,52.447154471544714,39.46341463414634,33.983739837398375,33.951219512195124,23.975609756097562
78702,38.235772357723576,49.22764227642276,37.73170731707317,7.991869918699187,55.72357723577236,41.73170731707317,34.99186991869919,36.97560975609756,25.48780487804878
78702,40.0,52.0,40.0,9.0,59.0,44.0,36.0,40.0,27.0
78702,42.0,53.0,42.0,9.0,62.0,45.0,37.0,43.0,27.0
78702,44.0,52.0,45.0,9.0,59.0,50.0,36.0,43.0,30.0
78702,48.0,58.0,47.0,10.0,64.0,54.0,39.0,45.0,34.0
78702,50.0,62.0,49.0,7.0,64.0,60.0,42.0,47.0,35.0
78702,44.0,66.0,42.0,7.0,65.0,57.0,43.0,48.0,31.0
78702,48.0,66.0,40.0,7.0,64.0,56.0,41.0,46.0,33.0
78702,52.0,69.0,43.0,7.0,69.0,57.0,36.0,53.0,37.0
78702,47.0,58.0,40.0,7.0,61.0,51.0,35.0,43.0,34.0
78702,43.0,51.0,37.0,5.0,57.0,44.0,27.0,44.0,30.0
78702,45.0,56.0,38.0,5.0,61.0,47.0,27.0,50.0,31.0
78702,48.0,60.0,36.0,5.0,60.0,49.0,25.0,50.0,34.0
78702,55.0,64.0,41.0,2.5,61.0,55.0,21.0,57.0,38.0
78702,54.0,62.0,40.0,2.5,61.0,55.0,22.0,57.0,37.0
78702,54.0,63.0,43.0,2.5,61.0,54.0,21.0,57.0,37.0
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78703,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78704,35.0,17.0,39.0,2.5,38.0,26.0,22.0,25.0,17.0
78704,34.0,16.0,38.0,2.5,34.0,28.0,21.0,26.0,15.0
78704,40.0,14.0,44.0,2.5,36.0,29.0,22.0,24.0,19.0
78704,46.0,15.0,50.0,2.5,38.0,35.0,25.0,28.0,20.0
78704,49.0,16.0,57.0,2.5,42.0,39.0,24.0,32.0,25.0
78704,57.0,16.0,65.0,2.5,47.0,43.0,25.0,37.0,28.0
78704,54.73170731707317,17.764227642276424,62.479674796747965,2.5,47.50406504065041,41.48780487804878,25.504065040650406,35.235772357723576,28.252032520325205
78704,52.46341463414634,19.528455284552845,59.959349593495936,2.5,48.00813008130081,39.97560975609756,26.008130081300813,33.47154471544715,28.504065040650406
78704,50.26829268292683,21.235772357723576,57.52032520325203,2.5,48.4959349593496,38.51219512195122,26.495934959349594,31.764227642276424,28.7479674796748
78704,48.0,23.0,55.0,2.5,49.0,37.0,27.0,30.0,29.0
78704,50.0,22.0,57.0,2.5,47.0,39.0,25.0,33.0,28.0
78704,50.0,20.0,57.0,2.5,48.0,37.0,26.0,32.0,27.0
78704,53.0,31.0,58.0,2.5,54.0,44.0,26.0,41.0,31.0
78704,53.0,31.0,58.0,2.5,55.0,44.0,27.0,41.0,31.0
78704,51.0,35.0,57.0,2.5,56.0,47.0,26.0,42.0,35.0
78704,48.0,34.0,55.0,2.5,55.0,45.0,26.0,40.0,34.0
78704,46.0,33.0,55.0,2.5,56.0,45.0,26.0,39.0,36.0
78704,39.0,25.0,50.0,2.5,47.0,41.0,27.0,35.0,26.0
78704,43.0,22.0,54.0,2.5,45.0,44.0,28.0,35.0,26.0
78704,50.0,21.0,62.0,2.5,54.0,43.0,31.0,37.0,29.0
78704,43.0,20.0,56.0,2.5,50.0,40.0,34.0,29.0,27.0
78704,42.7479674796748,19.495934959349594,54.48780487804878,2.5,47.983739837398375,40.2520325203252,31.983739837398375,29.504065040650406,26.747967479674795
78704,42.50406504065041,19.008130081300813,53.02439024390244,2.5,46.03252032520325,40.49593495934959,30.03252032520325,29.991869918699187,26.504065040650406
78704,42.2520325203252,18.504065040650406,51.51219512195122,2.5,44.016260162601625,40.7479674796748,28.016260162601625,30.495934959349594,26.2520325203252
78704,42.0,18.0,50.0,2.5,42.0,41.0,26.0,31.0,26.0
78704,44.0,19.0,49.0,2.5,43.0,43.0,29.0,32.0,25.0
78704,46.0,18.0,56.0,2.5,43.0,45.0,29.0,32.0,27.0
78704,43.0,16.0,49.0,2.5,36.0,42.0,26.0,30.0,22.0
78704,43.0,19.0,52.0,2.5,39.0,45.0,26.0,31.0,27.0
78704,39.0,21.0,46.0,2.5,39.0,41.0,22.0,33.0,25.0
78704,35.0,23.0,42.0,2.5,37.0,41.0,24.0,30.0,24.0
78704,39.0,25.0,45.0,2.5,39.0,46.0,24.0,33.0,28.0
78704,35.0,23.0,42.0,2.5,37.0,42.0,21.0,32.0,26.0
78704,39.0,24.0,41.0,2.5,40.0,40.0,23.0,32.0,25.0
78704,43.0,25.0,45.0,2.5,41.0,42.0,21.0,33.0,29.0
78704,44.0,24.0,46.0,2.5,40.0,43.0,17.0,36.0,30.0
78704,44.0,27.0,42.0,2.5,43.0,40.0,21.0,35.0,27.0
78704,42.0,27.0,40.0,2.5,39.0,40.0,18.0,36.0,25.0
78704,42.0,27.0,39.0,2.5,38.0,40.0,16.0,36.0,26.0
78717,2.5,5.0,2.5,2.5,7.0,5.0,2.5,8.0,2.5
78717,2.5,5.0,2.5,2.5,7.0,5.0,2.5,8.0,2.5
78717,2.5,6.0,2.5,2.5,7.0,8.0,2.5,9.0,2.5
78717,2.5,6.0,2.5,2.5,6.0,8.0,2.5,10.0,2.5
78717,2.5,6.0,2.5,2.5,5.0,8.0,2.5,9.0,2.5
78717,2.5,6.0,2.5,2.5,5.0,9.0,2.5,9.0,2.5
78717,2.5,6.0,2.5,2.5,5.0,7.361788617886178,2.5,7.991869918699187,2.5
78717,2.5,6.0,2.5,2.5,5.0,5.723577235772357,2.5,6.983739837398374,2.5
78717,2.5,6.0,2.5,2.5,5.0,4.138211382113821,2.5,6.008130081300813,2.5
78717,2.5,6.0,2.5,2.5,5.0,2.5,2.5,5.0,2.5
78717,2.5,6.0,2.5,2.5,2.5,5.0,2.5,6.0,2.5
78717,2.5,6.0,2.5,2.5,2.5,5.0,2.5,6.0,2.5
78717,2.5,9.0,2.5,2.5,5.0,6.0,2.5,8.0,2.5
78717,2.5,9.0,2.5,2.5,6.0,8.0,2.5,10.0,2.5
78717,2.5,9.0,2.5,2.5,6.0,8.0,2.5,10.0,2.5
78717,2.5,10.0,2.5,2.5,5.0,8.0,2.5,8.0,2.5
78717,2.5,10.0,2.5,2.5,5.0,8.0,2.5,6.0,5.0
78717,2.5,13.0,5.0,2.5,7.0,11.0,2.5,7.0,8.0
78717,2.5,14.0,5.0,2.5,8.0,13.0,2.5,9.0,9.0
78717,6.0,15.0,6.0,2.5,10.0,15.0,6.0,10.0,9.0
78717,6.0,15.0,5.0,2.5,9.0,15.0,6.0,10.0,8.0
78717,6.252032520325203,14.747967479674797,5.504065040650406,2.5,9.0,15.0,6.252032520325203,9.747967479674797,8.0
78717,6.495934959349594,14.504065040650406,5.991869918699187,2.5,9.0,15.0,6.495934959349594,9.504065040650406,8.0
78717,6.747967479674797,14.252032520325203,6.495934959349594,2.5,9.0,15.0,6.747967479674797,9.252032520325203,8.0
78717,7.0,14.0,7.0,2.5,9.0,15.0,7.0,9.0,8.0
78717,7.0,14.0,7.0,2.5,8.0,16.0,6.0,10.0,8.0
78717,7.0,16.0,7.0,2.5,10.0,16.0,7.0,11.0,8.0
78717,6.0,16.0,2.5,2.5,9.0,14.0,7.0,11.0,5.0
78717,6.0,16.0,2.5,2.5,10.0,17.0,7.0,14.0,6.0
78717,5.0,14.0,2.5,2.5,9.0,15.0,6.0,12.0,6.0
78717,7.0,16.0,7.0,2.5,11.0,18.0,9.0,11.0,9.0
78717,7.0,17.0,7.0,2.5,12.0,18.0,9.0,12.0,9.0
78717,5.0,16.0,6.0,2.5,11.0,16.0,7.0,12.0,8.0
78717,7.0,17.0,10.0,2.5,15.0,18.0,12.0,13.0,8.0
78717,7.0,17.0,9.0,2.5,15.0,17.0,12.0,12.0,8.0
78717,11.0,17.0,11.0,2.5,15.0,20.0,15.0,12.0,8.0
78717,15.0,19.0,15.0,2.5,18.0,22.0,15.0,13.0,12.0
78717,15.0,19.0,15.0,2.5,18.0,22.0,14.0,14.0,12.0
78717,15.0,21.0,16.0,2.5,20.0,23.0,16.0,15.0,12.0
78721,27.0,25.0,24.0,2.5,30.0,27.0,18.0,26.0,13.0
78721,28.0,25.0,25.0,2.5,30.0,26.0,18.0,26.0,12.0
78721,26.0,24.0,23.0,2.5,29.0,24.0,20.0,21.0,12.0
78721,29.0,27.0,25.0,2.5,31.0,27.0,22.0,23.0,13.0
78721,35.0,35.0,28.0,2.5,38.0,32.0,29.0,25.0,16.0
78721,36.0,39.0,30.0,2.5,42.0,33.0,31.0,26.0,19.0
78721,35.49593495934959,38.49593495934959,29.747967479674795,2.5,41.24390243902439,32.7479674796748,29.991869918699187,25.495934959349594,19.504065040650406
78721,34.99186991869919,37.99186991869919,29.495934959349594,2.5,40.48780487804878,32.49593495934959,28.983739837398375,24.991869918699187,20.008130081300813
78721,34.5040650406504,37.5040650406504,29.2520325203252,2.5,39.75609756097561,32.2520325203252,28.008130081300813,24.504065040650406,20.495934959349594
78721,34.0,37.0,29.0,2.5,39.0,32.0,27.0,24.0,21.0
78721,29.0,33.0,27.0,2.5,36.0,28.0,23.0,21.0,21.0
78721,31.0,28.0,27.0,5.0,36.0,27.0,20.0,24.0,20.0
78721,30.0,20.0,28.0,5.0,34.0,25.0,22.0,24.0,14.0
78721,33.0,20.0,31.0,5.0,35.0,27.0,24.0,25.0,14.0
78721,35.0,24.0,31.0,7.0,38.0,31.0,25.0,27.0,18.0
78721,36.0,24.0,34.0,5.0,41.0,29.0,27.0,28.0,16.0
78721,37.0,25.0,36.0,5.0,43.0,30.0,27.0,31.0,16.0
78721,37.0,28.0,35.0,8.0,43.0,35.0,31.0,32.0,16.0
78721,38.0,26.0,38.0,6.0,43.0,35.0,33.0,32.0,13.0
78721,42.0,24.0,42.0,5.0,44.0,35.0,34.0,29.0,16.0
78721,43.0,26.0,43.0,6.0,47.0,36.0,40.0,28.0,15.0
78721,43.50406504065041,28.520325203252032,41.99186991869919,6.252032520325203,47.50406504065041,37.764227642276424,39.24390243902439,29.764227642276424,16.260162601626018
78721,43.99186991869919,30.959349593495936,41.016260162601625,6.495934959349594,47.99186991869919,39.47154471544715,38.51219512195122,31.471544715447155,17.479674796747968
78721,44.4959349593496,33.47967479674797,40.00813008130081,6.747967479674797,48.4959349593496,41.235772357723576,37.75609756097561,33.235772357723576,18.739837398373986
78721,45.0,36.0,39.0,7.0,49.0,43.0,37.0,35.0,20.0
78721,46.0,41.0,38.0,11.0,51.0,48.0,40.0,38.0,21.0
78721,42.0,43.0,36.0,11.0,52.0,46.0,38.0,38.0,22.0
78721,42.0,43.0,35.0,11.0,49.0,48.0,37.0,39.0,21.0
78721,43.0,44.0,35.0,13.0,51.0,49.0,36.0,39.0,25.0
78721,41.0,42.0,32.0,13.0,49.0,48.0,36.0,36.0,25.0
78721,38.0,30.0,27.0,11.0,39.0,41.0,29.0,29.0,22.0
78721,40.0,27.0,31.0,12.0,39.0,42.0,28.0,29.0,24.0
78721,30.0,23.0,26.0,9.0,36.0,32.0,26.0,24.0,18.0
78721,32.0,23.0,28.0,9.0,37.0,35.0,29.0,27.0,16.0
78721,32.0,22.0,29.0,7.0,36.0,34.0,26.0,27.0,17.0
78721,31.0,22.0,29.0,7.0,38.0,33.0,25.0,29.0,17.0
78721,33.0,20.0,33.0,7.0,36.0,34.0,27.0,26.0,17.0
78721,32.0,20.0,36.0,5.0,38.0,32.0,29.0,25.0,16.0
78721,32.0,26.0,34.0,2.5,41.0,33.0,31.0,27.0,16.0
78722,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78722,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78722,5.0,2.5,5.0,2.5,5.0,2.5,2.5,2.5,2.5
78722,5.0,2.5,6.0,2.5,5.0,2.5,2.5,2.5,2.5
78722,7.0,2.5,8.0,2.5,6.0,2.5,2.5,2.5,5.0
78722,8.0,2.5,9.0,2.5,7.0,2.5,2.5,2.5,5.0
78722,7.495934959349594,2.5,8.495934959349594,2.5,6.747967479674797,2.5,2.5,2.5,4.369918699186992
78722,6.991869918699187,2.5,7.991869918699187,2.5,6.495934959349594,2.5,2.5,2.5,3.7398373983739837
78722,6.504065040650406,2.5,7.504065040650406,2.5,6.252032520325203,2.5,2.5,2.5,3.130081300813008
78722,6.0,2.5,7.0,2.5,6.0,2.5,2.5,2.5,2.5
78722,6.0,2.5,7.0,2.5,6.0,2.5,2.5,2.5,2.5
78722,5.0,2.5,6.0,2.5,6.0,2.5,2.5,2.5,2.5
78722,6.0,6.0,7.0,2.5,10.0,2.5,5.0,6.0,2.5
78722,6.0,6.0,7.0,2.5,10.0,2.5,5.0,6.0,2.5
78722,6.0,7.0,7.0,2.5,10.0,2.5,5.0,7.0,2.5
78722,6.0,5.0,7.0,2.5,8.0,2.5,2.5,6.0,2.5
78722,6.0,2.5,7.0,2.5,7.0,2.5,2.5,5.0,2.5
78722,6.0,2.5,7.0,2.5,7.0,2.5,2.5,2.5,2.5
78722,6.0,5.0,6.0,2.5,7.0,2.5,2.5,2.5,2.5
78722,6.0,5.0,6.0,2.5,7.0,2.5,2.5,5.0,2.5
78722,5.0,6.0,5.0,2.5,7.0,2.5,2.5,5.0,2.5
78722,4.369918699186992,5.747967479674797,4.369918699186992,2.5,6.747967479674797,2.5,2.5,4.369918699186992,2.5
78722,3.760162601626016,5.504065040650406,3.760162601626016,2.5,6.504065040650406,2.5,2.5,3.760162601626016,2.5
78722,3.130081300813008,5.252032520325203,3.130081300813008,2.5,6.252032520325203,2.5,2.5,3.130081300813008,2.5
78722,2.5,5.0,2.5,2.5,6.0,2.5,2.5,2.5,2.5
78722,2.5,5.0,2.5,2.5,6.0,2.5,2.5,2.5,2.5
78722,2.5,5.0,2.5,2.5,6.0,2.5,2.5,2.5,2.5
78722,7.0,5.0,6.0,2.5,7.0,5.0,6.0,2.5,2.5
78722,8.0,7.0,6.0,2.5,9.0,5.0,7.0,5.0,2.5
78722,8.0,6.0,8.0,2.5,9.0,6.0,7.0,5.0,2.5
78722,5.0,2.5,5.0,2.5,5.0,2.5,2.5,2.5,2.5
78722,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78722,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78722,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78722,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78722,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78722,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78722,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78722,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
78723,42.0,67.0,42.0,2.5,62.0,51.0,45.0,49.0,19.0
78723,46.0,61.0,46.0,2.5,62.0,47.0,40.0,46.0,23.0
78723,42.0,67.0,42.0,2.5,62.0,49.0,39.0,49.0,23.0
78723,41.0,63.0,41.0,2.5,61.0,46.0,38.0,49.0,20.0
78723,41.0,65.0,40.0,2.5,62.0,47.0,40.0,49.0,20.0
78723,44.0,74.0,44.0,2.5,66.0,55.0,39.0,59.0,23.0
78723,46.520325203252035,71.73170731707317,45.00813008130081,2.5,64.99186991869918,56.51219512195122,38.24390243902439,59.75609756097561,23.504065040650406
78723,49.040650406504064,69.46341463414635,46.016260162601625,2.5,63.983739837398375,58.02439024390244,37.48780487804878,60.51219512195122,24.008130081300813
78723,51.47967479674797,67.26829268292683,46.99186991869919,2.5,63.00813008130081,59.48780487804878,36.75609756097561,61.24390243902439,24.495934959349594
78723,54.0,65.0,48.0,2.5,62.0,61.0,36.0,62.0,25.0
78723,58.0,63.0,53.0,2.5,62.0,62.0,37.0,61.0,26.0
78723,55.0,62.0,50.0,2.5,59.0,61.0,35.0,58.0,27.0
78723,47.0,64.0,46.0,2.5,55.0,61.0,38.0,53.0,25.0
78723,47.0,62.0,46.0,2.5,52.0,62.0,36.0,50.0,28.0
78723,48.0,63.0,48.0,2.5,53.0,65.0,37.0,53.0,28.0
78723,51.0,65.0,47.0,2.5,57.0,62.0,39.0,51.0,29.0
78723,52.0,72.0,48.0,2.5,63.0,67.0,45.0,53.0,32.0
78723,46.0,74.0,42.0,6.0,61.0,67.0,44.0,52.0,32.0
78723,47.0,71.0,42.0,6.0,62.0,65.0,42.0,51.0,34.0
78723,50.0,71.0,45.0,7.0,63.0,68.0,43.0,52.0,36.0
78723,53.0,66.0,48.0,8.0,64.0,65.0,45.0,50.0,34.0
78723,58.292682926829265,68.52032520325203,50.26829268292683,8.0,68.03252032520325,69.03252032520325,48.27642276422764,51.260162601626014,37.52845528455285
78723,63.41463414634146,70.95934959349593,52.46341463414634,8.0,71.9349593495935,72.9349593495935,51.447154471544714,52.479674796747965,40.94308943089431
78723,68.70731707317073,73.47967479674797,54.73170731707317,8.0,75.96747967479675,76.96747967479675,54.72357723577236,53.739837398373986,44.47154471544715
78723,74.0,76.0,57.0,8.0,80.0,81.0,58.0,55.0,48.0
78723,74.0,79.0,60.0,8.0,85.0,84.0,63.0,57.0,49.0
78723,81.0,84.0,69.0,7.0,91.0,93.0,64.0,66.0,54.0
78723,70.0,77.0,59.0,7.0,79.0,86.0,51.0,67.0,47.0
78723,72.0,79.0,62.0,6.0,80.0,93.0,57.0,66.0,50.0
78723,80.0,85.0,73.0,6.0,86.0,101.0,65.0,70.0,52.0
