ZIPCode,ChildEthnicityHispLatino,ChildRaceBlackAfriAmer,ChildRaceWhite,ChildRaceMult,ChildMale,ChildFemale,ChildAgeInfantToddler,ChildAgePrek,ChildAgeSchAge
78723,80.0,81.0,75.0,2.5,84.0,98.0,60.0,72.0,50.0
78723,76.0,83.0,71.0,2.5,87.0,92.0,57.0,73.0,49.0
78723,68.0,76.0,61.0,2.5,79.0,83.0,54.0,65.0,43.0
78723,61.0,77.0,54.0,2.5,79.0,75.0,51.0,60.0,43.0
78723,59.0,81.0,52.0,2.5,80.0,73.0,50.0,58.0,45.0
78723,59.0,84.0,56.0,2.5,79.0,72.0,51.0,58.0,42.0
78723,51.0,79.0,49.0,2.5,74.0,63.0,42.0,54.0,41.0
78723,47.0,72.0,48.0,2.5,68.0,59.0,41.0,50.0,36.0
78723,51.0,69.0,48.0,2.5,66.0,58.0,40.0,49.0,35.0
78724,69.0,76.0,55.0,2.5,65.0,75.0,33.0,60.0,49.0
78724,70.0,71.0,56.0,2.5,63.0,73.0,33.0,60.0,45.0
78724,71.0,87.0,55.0,5.0,72.0,80.0,39.0,67.0,48.0
78724,72.0,89.0,60.0,6.0,75.0,82.0,43.0,65.0,51.0
78724,78.0,92.0,64.0,6.0,81.0,85.0,48.0,67.0,53.0
78724,80.0,96.0,68.0,6.0,88.0,87.0,52.0,67.0,56.0
78724,81.26016260162602,91.21138211382114,68.7560975609756,5.117886178861789,84.97560975609755,84.98373983739837,50.99186991869919,65.48780487804878,53.479674796747965
78724,82.52032520325203,86.42276422764228,69.51219512195122,4.235772357723577,81.95121951219512,82.96747967479675,49.983739837398375,63.97560975609756,50.959349593495936
78724,83.73983739837398,81.78861788617886,70.2439024390244,3.382113821138211,79.02439024390245,81.01626016260163,49.00813008130081,62.51219512195122,48.52032520325203
78724,85.0,77.0,71.0,2.5,76.0,79.0,48.0,61.0,46.0
78724,86.0,78.0,74.0,2.5,78.0,81.0,49.0,58.0,52.0
78724,87.0,78.0,75.0,2.5,78.0,83.0,49.0,58.0,54.0
78724,90.0,80.0,76.0,6.0,84.0,85.0,51.0,64.0,54.0
78724,92.0,84.0,76.0,6.0,87.0,85.0,50.0,70.0,52.0
78724,94.0,86.0,80.0,7.0,89.0,92.0,53.0,71.0,57.0
78724,91.0,87.0,77.0,7.0,89.0,90.0,54.0,71.0,54.0
78724,95.0,93.0,83.0,6.0,96.0,95.0,58.0,74.0,59.0
78724,97.0,96.0,82.0,7.0,100.0,94.0,56.0,74.0,64.0
78724,91.0,106.0,77.0,6.0,104.0,92.0,63.0,75.0,59.0
78724,94.0,105.0,79.0,6.0,102.0,96.0,66.0,72.0,61.0
78724,80.0,89.0,65.0,7.0,86.0,83.0,67.0,61.0,42.0
78724,84.03252032520325,92.78048780487805,67.77235772357723,7.0,88.77235772357723,88.29268292682927,69.01626016260163,65.03252032520325,43.764227642276424
78724,87.9349593495935,96.4390243902439,70.45528455284553,7.0,91.45528455284553,93.41463414634146,70.96747967479675,68.9349593495935,45.47154471544715
78724,91.96747967479675,100.21951219512195,73.22764227642277,7.0,94.22764227642277,98.70731707317073,72.98373983739837,72.96747967479675,47.235772357723576
78724,96.0,104.0,76.0,7.0,97.0,104.0,75.0,77.0,49.0
78724,93.0,99.0,71.0,7.0,95.0,99.0,69.0,83.0,42.0
78724,96.0,96.0,73.0,7.0,96.0,98.0,68.0,85.0,41.0
78724,95.0,98.0,68.0,6.0,93.0,101.0,75.0,82.0,37.0
78724,97.0,105.0,62.0,5.0,99.0,100.0,76.0,81.0,42.0
78724,108.0,108.0,70.0,12.0,110.0,107.0,78.0,86.0,53.0
78724,105.0,112.0,72.0,11.0,110.0,111.0,78.0,89.0,54.0
78724,107.0,114.0,66.0,11.0,110.0,112.0,79.0,86.0,57.0
78724,83.0,107.0,51.0,10.0,98.0,99.0,82.0,75.0,40.0
78724,88.0,111.0,60.0,5.0,97.0,107.0,80.0,84.0,40.0
78724,89.0,114.0,61.0,5.0,99.0,107.0,77.0,85.0,44.0
78724,87.0,114.0,60.0,2.5,99.0,103.0,74.0,85.0,43.0
78724,89.0,113.0,57.0,2.5,99.0,101.0,69.0,87.0,44.0
78724,88.0,106.0,56.0,2.5,93.0,98.0,69.0,79.0,43.0
78724,91.0,110.0,58.0,2.5,98.0,101.0,69.0,79.0,51.0
78725,20.0,19.0,21.0,2.5,16.0,24.0,14.0,13.0,13.0
78725,22.0,23.0,22.0,2.5,19.0,26.0,16.0,16.0,13.0
78725,23.0,24.0,23.0,2.5,20.0,27.0,15.0,18.0,14.0
78725,23.0,27.0,22.0,2.5,22.0,27.0,16.0,17.0,16.0
78725,24.0,27.0,22.0,2.5,23.0,27.0,17.0,17.0,16.0
78725,30.0,29.0,26.0,2.5,25.0,31.0,19.0,17.0,20.0
78725,30.252032520325205,27.48780487804878,27.008130081300813,2.5,23.739837398373982,32.00813008130081,19.252032520325205,17.504065040650406,18.991869918699187
78725,30.504065040650406,25.975609756097562,28.016260162601625,2.5,22.479674796747968,33.016260162601625,19.504065040650406,18.008130081300813,17.983739837398375
78725,30.7479674796748,24.51219512195122,28.991869918699187,2.5,21.260162601626014,33.99186991869919,19.7479674796748,18.495934959349594,17.008130081300813
78725,31.0,23.0,30.0,2.5,20.0,35.0,20.0,19.0,16.0
78725,32.0,21.0,30.0,2.5,19.0,34.0,18.0,19.0,16.0
78725,31.0,22.0,29.0,2.5,19.0,34.0,19.0,19.0,15.0
78725,26.0,18.0,27.0,2.5,17.0,30.0,17.0,16.0,14.0
78725,27.0,17.0,28.0,2.5,16.0,31.0,15.0,17.0,15.0
78725,27.0,18.0,28.0,2.5,17.0,32.0,16.0,17.0,16.0
78725,28.0,20.0,29.0,2.5,16.0,35.0,17.0,20.0,14.0
78725,29.0,23.0,30.0,2.5,18.0,39.0,19.0,22.0,16.0
78725,26.0,22.0,27.0,2.5,18.0,35.0,18.0,20.0,15.0
78725,26.0,25.0,25.0,2.5,19.0,33.0,18.0,20.0,14.0
78725,32.0,20.0,31.0,2.5,25.0,31.0,21.0,20.0,15.0
78725,32.0,20.0,32.0,2.5,26.0,31.0,22.0,19.0,16.0
78725,33.260162601626014,18.991869918699187,32.75609756097561,2.5,27.51219512195122,30.495934959349594,22.0,20.008130081300813,16.0
78725,34.479674796747965,18.016260162601625,33.48780487804878,2.5,28.975609756097562,30.008130081300813,22.0,20.983739837398375,16.0
78725,35.739837398373986,17.008130081300813,34.24390243902439,2.5,30.48780487804878,29.504065040650406,22.0,21.991869918699187,16.0
78725,37.0,16.0,35.0,2.5,32.0,29.0,22.0,23.0,16.0
78725,37.0,16.0,37.0,2.5,28.0,32.0,22.0,19.0,19.0
78725,39.0,20.0,38.0,2.5,31.0,33.0,25.0,21.0,18.0
78725,40.0,21.0,36.0,2.5,34.0,29.0,26.0,21.0,16.0
78725,46.0,22.0,43.0,2.5,38.0,32.0,26.0,25.0,19.0
78725,41.0,24.0,39.0,2.5,35.0,29.0,25.0,23.0,16.0
78725,41.0,24.0,39.0,2.5,34.0,31.0,26.0,22.0,17.0
78725,42.0,25.0,39.0,2.5,35.0,31.0,26.0,23.0,17.0
78725,35.0,19.0,33.0,2.5,28.0,26.0,25.0,17.0,12.0
78725,36.0,14.0,37.0,2.5,28.0,25.0,26.0,17.0,10.0
78725,40.0,14.0,41.0,2.5,32.0,27.0,28.0,20.0,11.0
78725,40.0,14.0,38.0,2.5,32.0,27.0,27.0,21.0,11.0
78725,41.0,9.0,37.0,2.5,28.0,24.0,22.0,19.0,11.0
78725,38.0,9.0,33.0,2.5,25.0,24.0,22.0,17.0,10.0
78725,36.0,9.0,31.0,2.5,25.0,22.0,22.0,15.0,10.0
78726,14.0,22.0,19.0,2.5,26.0,22.0,13.0,26.0,9.0
78726,14.0,20.0,19.0,2.5,26.0,20.0,12.0,26.0,8.0
78726,20.0,20.0,27.0,2.5,28.0,28.0,12.0,34.0,10.0
78726,21.0,21.0,27.0,2.5,30.0,29.0,14.0,34.0,11.0
78726,23.0,21.0,29.0,2.5,32.0,29.0,17.0,32.0,12.0
78726,24.0,24.0,30.0,2.5,35.0,31.0,17.0,34.0,15.0
78726,21.983739837398375,24.0,28.739837398373982,2.5,34.49593495934959,30.747967479674795,16.747967479674795,33.49593495934959,15.0
78726,19.96747967479675,24.0,27.479674796747968,2.5,33.99186991869919,30.495934959349594,16.495934959349594,32.99186991869919,15.0
78726,18.016260162601625,24.0,26.260162601626014,2.5,33.5040650406504,30.2520325203252,16.2520325203252,32.5040650406504,15.0
78726,16.0,24.0,25.0,2.5,33.0,30.0,16.0,32.0,15.0
78726,17.0,29.0,26.0,2.5,37.0,30.0,20.0,33.0,15.0
78726,17.0,29.0,26.0,2.5,37.0,30.0,18.0,33.0,17.0
78726,23.0,32.0,25.0,2.5,37.0,30.0,16.0,36.0,16.0
78726,23.0,29.0,25.0,2.5,36.0,28.0,15.0,33.0,17.0
78726,23.0,30.0,27.0,2.5,38.0,29.0,18.0,32.0,18.0
78726,26.0,29.0,27.0,2.5,37.0,32.0,20.0,34.0,16.0
78726,26.0,29.0,30.0,5.0,37.0,38.0,20.0,38.0,18.0
78726,23.0,29.0,28.0,5.0,36.0,37.0,21.0,36.0,17.0
78726,23.0,23.0,29.0,5.0,31.0,36.0,18.0,33.0,16.0
78726,26.0,25.0,33.0,5.0,36.0,37.0,18.0,36.0,19.0
78726,22.0,20.0,31.0,5.0,33.0,33.0,18.0,32.0,16.0
78726,20.991869918699187,20.75609756097561,28.983739837398375,4.369918699186992,34.00813008130081,30.479674796747968,18.252032520325205,29.73170731707317,16.504065040650406
78726,20.016260162601625,21.48780487804878,27.03252032520325,3.760162601626016,34.983739837398375,28.040650406504064,18.495934959349594,27.536585365853657,16.991869918699187
78726,19.008130081300813,22.24390243902439,25.016260162601625,3.130081300813008,35.99186991869919,25.520325203252032,18.7479674796748,25.268292682926827,17.495934959349594
78726,18.0,23.0,23.0,2.5,37.0,23.0,19.0,23.0,18.0
78726,20.0,25.0,23.0,2.5,37.0,25.0,20.0,24.0,18.0
78726,19.0,31.0,22.0,2.5,41.0,28.0,21.0,27.0,21.0
78726,22.0,30.0,21.0,9.0,41.0,29.0,25.0,25.0,20.0
78726,22.0,31.0,20.0,9.0,40.0,30.0,22.0,27.0,21.0
78726,27.0,33.0,22.0,11.0,40.0,32.0,23.0,25.0,24.0
78726,32.0,34.0,24.0,9.0,37.0,36.0,22.0,27.0,24.0
78726,31.0,34.0,21.0,9.0,35.0,35.0,18.0,28.0,24.0
78726,29.0,29.0,21.0,7.0,32.0,31.0,18.0,26.0,19.0
78726,31.0,28.0,23.0,10.0,31.0,36.0,19.0,28.0,20.0
78726,32.0,28.0,24.0,10.0,31.0,38.0,19.0,29.0,21.0
78726,31.0,30.0,22.0,9.0,32.0,36.0,20.0,28.0,20.0
78726,36.0,28.0,30.0,8.0,38.0,36.0,21.0,32.0,21.0
78726,32.0,29.0,27.0,8.0,36.0,36.0,18.0,35.0,19.0
78726,32.0,30.0,28.0,9.0,36.0,37.0,17.0,34.0,22.0
78727,32.0,18.0,30.0,5.0,21.0,32.0,12.0,26.0,15.0
78727,33.0,19.0,31.0,6.0,23.0,33.0,14.0,27.0,15.0
78727,32.0,19.0,30.0,6.0,22.0,33.0,14.0,25.0,16.0
78727,33.0,19.0,31.0,6.0,23.0,33.0,14.0,26.0,16.0
78727,33.0,19.0,31.0,6.0,23.0,33.0,12.0,28.0,16.0
78727,32.0,22.0,31.0,6.0,24.0,35.0,13.0,30.0,16.0
78727,31.747967479674795,23.008130081300813,31.0,6.504065040650406,25.51219512195122,35.0,13.0,30.504065040650406,17.008130081300813
78727,31.495934959349594,24.016260162601625,31.0,7.008130081300813,27.024390243902438,35.0,13.0,31.008130081300813,18.016260162601625
78727,31.2520325203252,24.991869918699187,31.0,7.495934959349594,28.48780487804878,35.0,13.0,31.495934959349594,18.991869918699187
78727,31.0,26.0,31.0,8.0,30.0,35.0,13.0,32.0,20.0
78727,31.0,26.0,31.0,8.0,31.0,36.0,14.0,33.0,20.0
78727,32.0,25.0,31.0,8.0,30.0,36.0,13.0,32.0,21.0
78727,27.0,24.0,27.0,6.0,26.0,31.0,10.0,27.0,20.0
78727,28.0,25.0,28.0,5.0,25.0,33.0,10.0,27.0,21.0
78727,31.0,26.0,29.0,7.0,27.0,35.0,10.0,28.0,24.0
78727,32.0,26.0,30.0,9.0,27.0,38.0,11.0,28.0,26.0
78727,32.0,29.0,30.0,10.0,30.0,39.0,11.0,29.0,29.0
78727,31.0,24.0,30.0,11.0,27.0,38.0,10.0,29.0,26.0
78727,34.0,29.0,30.0,11.0,33.0,37.0,14.0,31.0,25.0
78727,40.0,32.0,34.0,11.0,37.0,40.0,18.0,30.0,29.0
78727,34.0,30.0,30.0,6.0,33.0,33.0,18.0,28.0,20.0
78727,33.7479674796748,29.495934959349594,30.252032520325205,5.117886178861789,31.48780487804878,34.764227642276424,18.75609756097561,27.24390243902439,20.252032520325205
78727,33.50406504065041,29.008130081300813,30.495934959349594,4.264227642276422,30.024390243902438,36.47154471544715,19.48780487804878,26.51219512195122,20.495934959349594
78727,33.2520325203252,28.504065040650406,30.7479674796748,3.382113821138211,28.51219512195122,38.235772357723576,20.24390243902439,25.75609756097561,20.7479674796748
78727,33.0,28.0,31.0,2.5,27.0,40.0,21.0,25.0,21.0
78727,33.0,30.0,31.0,2.5,30.0,39.0,24.0,26.0,19.0
78727,33.0,33.0,31.0,2.5,30.0,42.0,24.0,28.0,20.0
78727,31.0,29.0,30.0,2.5,29.0,37.0,21.0,28.0,17.0
78727,33.0,32.0,31.0,2.5,30.0,41.0,22.0,30.0,19.0
78727,35.0,28.0,30.0,8.0,28.0,42.0,23.0,32.0,15.0
78727,32.0,25.0,35.0,5.0,24.0,43.0,24.0,25.0,18.0
78727,36.0,28.0,36.0,5.0,28.0,44.0,23.0,27.0,22.0
78727,33.0,25.0,33.0,5.0,25.0,41.0,22.0,24.0,20.0
78727,32.0,25.0,32.0,5.0,26.0,39.0,19.0,26.0,20.0
78727,32.0,27.0,30.0,5.0,25.0,42.0,19.0,26.0,22.0
78727,28.0,28.0,31.0,5.0,24.0,43.0,18.0,26.0,23.0
78727,27.0,29.0,31.0,2.5,25.0,43.0,18.0,27.0,23.0
78727,27.0,27.0,31.0,2.5,25.0,41.0,19.0,25.0,22.0
78727,26.0,28.0,30.0,2.5,22.0,43.0,18.0,23.0,24.0
78728,55.0,82.0,52.0,9.0,73.0,78.0,39.0,73.0,39.0
78728,57.0,88.0,52.0,10.0,75.0,83.0,43.0,75.0,40.0
78728,58.0,92.0,53.0,11.0,80.0,84.0,45.0,76.0,43.0
78728,57.0,90.0,51.0,7.0,76.0,81.0,41.0,76.0,40.0
78728,57.0,94.0,51.0,9.0,79.0,84.0,45.0,78.0,40.0
78728,54.0,107.0,53.0,9.0,91.0,86.0,49.0,81.0,47.0
78728,52.99186991869919,105.99186991869918,50.22764227642276,9.252032520325203,88.73170731707317,84.99186991869918,46.479674796747965,78.73170731707317,48.51219512195122
78728,51.983739837398375,104.98373983739837,47.45528455284553,9.504065040650406,86.46341463414635,83.98373983739837,43.959349593495936,76.46341463414635,50.02439024390244
78728,51.00813008130081,104.0081300813008,44.77235772357724,9.747967479674797,84.26829268292683,83.0081300813008,41.52032520325203,74.26829268292683,51.48780487804878
78728,50.0,103.0,42.0,10.0,82.0,82.0,39.0,72.0,53.0
78728,52.0,106.0,42.0,9.0,82.0,84.0,38.0,73.0,55.0
78728,46.0,100.0,38.0,10.0,78.0,79.0,34.0,69.0,54.0
78728,56.0,98.0,48.0,11.0,81.0,85.0,39.0,70.0,57.0
78728,56.0,84.0,53.0,10.0,77.0,80.0,38.0,65.0,54.0
78728,57.0,82.0,57.0,11.0,80.0,80.0,40.0,67.0,53.0
78728,57.0,88.0,55.0,10.0,84.0,79.0,38.0,65.0,60.0
78728,58.0,96.0,58.0,10.0,90.0,85.0,43.0,68.0,64.0
78728,56.0,90.0,55.0,9.0,82.0,83.0,41.0,67.0,57.0
78728,60.0,96.0,55.0,11.0,85.0,88.0,41.0,71.0,61.0
78728,64.0,104.0,60.0,16.0,98.0,97.0,48.0,76.0,71.0
78728,65.0,103.0,60.0,13.0,94.0,95.0,46.0,72.0,71.0
78728,67.01626016260163,107.78861788617886,60.75609756097561,14.008130081300813,99.04065040650407,99.28455284552845,51.040650406504064,74.26829268292683,73.01626016260163
78728,68.96747967479675,112.42276422764228,61.48780487804878,14.983739837398375,103.91869918699187,103.4308943089431,55.91869918699187,76.46341463414635,74.96747967479675
78728,70.98373983739837,117.21138211382114,62.24390243902439,15.991869918699187,108.95934959349594,107.71544715447155,60.959349593495936,78.73170731707317,76.98373983739837
78728,73.0,122.0,63.0,17.0,114.0,112.0,66.0,81.0,79.0
78728,74.0,121.0,64.0,17.0,115.0,111.0,60.0,84.0,82.0
78728,77.0,124.0,64.0,17.0,112.0,114.0,61.0,83.0,82.0
78728,74.0,123.0,66.0,15.0,122.0,107.0,62.0,83.0,84.0
78728,70.0,131.0,64.0,15.0,124.0,110.0,65.0,86.0,83.0
78728,60.0,127.0,54.0,16.0,113.0,105.0,59.0,85.0,74.0
78728,63.0,131.0,54.0,17.0,112.0,114.0,62.0,86.0,78.0
78728,65.0,127.0,53.0,17.0,111.0,113.0,59.0,78.0,87.0
78728,60.0,107.0,48.0,16.0,94.0,102.0,57.0,74.0,65.0
78728,61.0,109.0,50.0,15.0,90.0,103.0,54.0,70.0,69.0
78728,62.0,110.0,50.0,15.0,90.0,104.0,51.0,74.0,69.0
78728,61.0,109.0,48.0,16.0,89.0,103.0,50.0,70.0,72.0
78728,59.0,114.0,42.0,15.0,89.0,103.0,52.0,64.0,76.0
78728,59.0,116.0,45.0,15.0,94.0,101.0,54.0,62.0,79.0
78728,60.0,114.0,45.0,17.0,94.0,101.0,53.0,62.0,80.0
78729,9.0,19.0,13.0,9.0,27.0,19.0,10.0,18.0,18.0
78729,10.0,22.0,14.0,10.0,28.0,23.0,15.0,18.0,18.0
78729,11.0,20.0,17.0,10.0,28.0,24.0,14.0,19.0,19.0
78729,10.0,20.0,17.0,10.0,27.0,24.0,13.0,20.0,18.0
78729,10.0,21.0,17.0,10.0,27.0,25.0,12.0,22.0,18.0
78729,10.0,19.0,15.0,12.0,23.0,27.0,13.0,24.0,13.0
78729,10.0,19.0,16.260162601626018,11.24390243902439,24.51219512195122,25.991869918699187,12.747967479674797,24.0,13.75609756097561
78729,10.0,19.0,17.520325203252032,10.487804878048781,26.024390243902438,24.983739837398375,12.495934959349594,24.0,14.512195121951219
78729,10.0,19.0,18.739837398373986,9.75609756097561,27.48780487804878,24.008130081300813,12.252032520325203,24.0,15.24390243902439
78729,10.0,19.0,20.0,9.0,29.0,23.0,12.0,24.0,16.0
78729,10.0,19.0,22.0,9.0,30.0,24.0,13.0,25.0,16.0
78729,9.0,19.0,21.0,9.0,30.0,24.0,12.0,26.0,16.0
78729,10.0,14.0,23.0,10.0,29.0,22.0,12.0,20.0,19.0
78729,12.0,16.0,27.0,10.0,33.0,24.0,16.0,21.0,20.0
78729,17.0,16.0,35.0,10.0,38.0,27.0,18.0,24.0,23.0
78729,17.0,20.0,34.0,10.0,41.0,28.0,22.0,24.0,23.0
78729,17.0,20.0,33.0,10.0,41.0,27.0,20.0,24.0,24.0
78729,17.0,23.0,31.0,12.0,42.0,29.0,21.0,25.0,25.0
78729,17.0,24.0,30.0,12.0,42.0,29.0,19.0,26.0,26.0
78729,17.0,22.0,29.0,10.0,38.0,27.0,17.0,25.0,23.0
78729,16.0,21.0,27.0,10.0,36.0,26.0,16.0,26.0,20.0
78729,16.252032520325205,21.75609756097561,27.0,9.495934959349594,36.75609756097561,26.252032520325205,16.75609756097561,26.504065040650406,19.747967479674795
78729,16.495934959349594,22.48780487804878,27.0,9.008130081300813,37.48780487804878,26.495934959349594,17.48780487804878,26.991869918699187,19.504065040650406
78729,16.7479674796748,23.24390243902439,27.0,8.504065040650406,38.24390243902439,26.7479674796748,18.24390243902439,27.495934959349594,19.2520325203252
78729,17.0,24.0,27.0,8.0,39.0,27.0,19.0,28.0,19.0
78729,17.0,27.0,27.0,7.0,40.0,28.0,18.0,30.0,20.0
78729,12.0,27.0,18.0,7.0,32.0,26.0,15.0,27.0,16.0
78729,20.0,21.0,21.0,11.0,35.0,28.0,15.0,34.0,14.0
78729,20.0,22.0,21.0,11.0,36.0,28.0,17.0,31.0,16.0
78729,19.0,19.0,20.0,11.0,33.0,26.0,13.0,31.0,15.0
78729,23.0,19.0,19.0,10.0,35.0,26.0,15.0,31.0,15.0
78729,26.0,21.0,21.0,10.0,35.0,31.0,14.0,30.0,22.0
78729,25.0,20.0,23.0,8.0,32.0,31.0,15.0,24.0,24.0
78729,27.0,19.0,24.0,10.0,33.0,31.0,13.0,27.0,24.0
78729,28.0,15.0,28.0,10.0,35.0,30.0,15.0,29.0,21.0
78729,26.0,16.0,26.0,10.0,34.0,30.0,15.0,28.0,21.0
