Reporting_Date,ZIPCode,ReasonCC_Emp,AvgFamilySize,AvgMonthlyIncome,SingleParent,FamilyHomeless,PrimLang_1
2021-01-31,78702,35.0,3.0,2057.0,42.0,2.5,43.0
2021-02-28,78702,33.0,3.0,2086.0,39.0,2.5,40.0
2021-03-31,78702,37.0,3.0,2069.0,44.0,2.5,46.0
2021-04-30,78702,37.0,3.0,1968.0,47.0,2.5,48.0
2021-05-31,78702,42.0,3.0,2048.0,52.0,2.5,52.0
2021-06-30,78702,43.0,3.0,1976.0,55.0,2.5,56.0
2021-07-31,78702,41.48780487804878,3.0,1965.4146341463415,53.48780487804878,2.5,54.739837398373986
2021-08-31,78702,39.97560975609756,3.0,1954.8292682926829,51.97560975609756,2.5,53.479674796747965
2021-09-30,78702,38.51219512195122,3.0,1944.5853658536585,50.51219512195122,2.5,52.260162601626014
2021-10-31,78702,37.0,3.0,1934.0,49.0,2.5,51.0
2021-11-30,78702,38.0,3.0,1936.0,50.0,2.5,52.0
2021-12-31,78702,37.0,3.0,2058.0,50.0,2.5,51.0
2022-01-31,78702,40.0,3.0,2153.0,54.0,2.5,55.0
2022-02-28,78702,41.0,3.0,2146.0,55.0,2.5,56.0
2022-03-31,78702,41.0,3.0,2150.0,55.0,2.5,55.0
2022-04-30,78702,41.0,3.0,2106.0,54.0,2.5,54.0
2022-05-31,78702,45.0,3.0,2109.0,58.0,2.5,58.0
2022-06-30,78702,39.0,3.0,1831.0,54.0,2.5,54.0
2022-07-31,78702,38.0,3.0,2043.0,49.0,6.0,49.0
2022-08-31,78702,39.0,3.0,2044.0,49.0,6.0,49.0
2022-09-30,78702,36.0,3.0,2114.0,47.0,5.0,47.0
2022-10-31,78702,37.00813008130081,3.0,2018.7317073170732,50.02439024390244,6.512195121951219,49.77235772357724
2022-11-30,78702,37.983739837398375,3.0,1926.5365853658536,52.951219512195124,7.975609756097561,52.45528455284553
2022-12-31,78702,38.99186991869919,3.0,1831.2682926829268,55.97560975609756,9.487804878048781,55.22764227642276
2023-01-31,78702,40.0,3.0,1736.0,59.0,11.0,58.0
2023-02-28,78702,42.0,3.0,1668.0,62.0,11.0,61.0
2023-03-31,78702,39.0,3.0,1626.0,61.0,12.0,60.0
2023-04-30,78702,43.0,3.0,1583.0,67.0,14.0,66.0
2023-05-31,78702,44.0,3.0,1645.0,70.0,14.0,69.0
2023-06-30,78702,42.0,3.0,1615.0,68.0,14.0,67.0
2023-07-31,78702,40.0,3.0,1569.0,66.0,15.0,66.0
2023-08-31,78702,39.0,3.0,1541.0,66.0,14.0,66.0
2023-09-30,78702,37.0,3.0,1594.0,61.0,12.0,62.0
2023-10-31,78702,36.0,3.0,1671.0,57.0,9.0,57.0
2023-11-30,78702,38.0,3.0,1875.0,58.0,9.0,58.0
2023-12-31,78702,37.0,3.0,1900.0,56.0,9.0,56.0
2024-01-31,78702,39.0,4.0,1796.0,58.0,9.0,58.0
2024-02-29,78702,39.0,4.0,1814.0,58.0,9.0,58.0
2024-03-31,78702,39.0,4.0,1929.0,57.0,8.0,56.0
2021-01-31,78703,2.5,2.0,3198.0,2.5,2.5,2.5
2021-02-28,78703,2.5,2.0,3198.0,2.5,2.5,2.5
2021-03-31,78703,2.5,2.0,3198.0,2.5,2.5,2.5
2021-04-30,78703,2.5,2.0,3198.0,2.5,2.5,2.5
2021-05-31,78703,2.5,2.0,3198.0,2.5,2.5,2.5
2021-06-30,78703,2.5,2.0,3198.0,2.5,2.5,2.5
2021-07-31,78703,2.5,2.0,3337.121951219512,2.5,2.5,2.5
2021-08-31,78703,2.5,2.0,3476.243902439024,2.5,2.5,2.5
2021-09-30,78703,2.5,2.0,3610.878048780488,2.5,2.5,2.5
2021-10-31,78703,2.5,2.0,3750.0,2.5,2.5,2.5
2021-11-30,78703,2.5,2.0,3750.0,2.5,2.5,2.5
2021-12-31,78703,2.5,2.0,3750.0,2.5,2.5,2.5
2022-01-31,78703,2.5,2.0,3750.0,2.5,2.5,2.5
2022-02-28,78703,2.5,2.0,3750.0,2.5,2.5,2.5
2022-03-31,78703,2.5,2.0,3750.0,2.5,2.5,2.5
2022-04-30,78703,2.5,2.0,3750.0,2.5,2.5,2.5
2022-05-31,78703,2.5,4.0,4471.0,2.5,2.5,2.5
2022-06-30,78703,2.5,4.0,4471.0,2.5,2.5,2.5
2022-07-31,78703,2.5,4.0,4471.0,2.5,2.5,2.5
2022-08-31,78703,2.5,4.0,4471.0,2.5,2.5,2.5
2022-09-30,78703,2.5,4.0,4555.0,2.5,2.5,2.5
2022-10-31,78703,2.5,4.0,4555.0,2.5,2.5,2.5
2022-11-30,78703,2.5,4.0,4555.0,2.5,2.5,2.5
2022-12-31,78703,2.5,4.0,4555.0,2.5,2.5,2.5
2023-01-31,78703,2.5,4.0,4555.0,2.5,2.5,2.5
2023-02-28,78703,2.5,4.0,4555.0,2.5,2.5,2.5
2023-03-31,78703,2.5,4.0,4555.0,2.5,2.5,2.5
2023-04-30,78703,2.5,4.0,4555.0,2.5,2.5,2.5
2023-05-31,78703,2.5,4.0,4517.0,2.5,2.5,2.5
2023-06-30,78703,2.5,4.0,4517.0,2.5,2.5,2.5
2023-07-31,78703,2.5,4.0,4517.0,2.5,2.5,2.5
2023-08-31,78703,2.5,3.0,4522.0,2.5,2.5,2.5
2023-09-30,78703,2.5,3.0,4522.0,2.5,2.5,2.5
2023-10-31,78703,2.5,4.0,5126.0,2.5,2.5,2.5
2023-11-30,78703,2.5,4.0,5126.0,2.5,2.5,2.5
2023-12-31,78703,2.5,4.0,5126.0,2.5,2.5,2.5
2024-01-31,78703,2.5,4.0,4429.0,2.5,2.5,2.5
2024-02-29,78703,2.5,4.0,4429.0,2.5,2.5,2.5
2024-03-31,78703,2.5,4.0,4429.0,2.5,2.5,2.5
2021-01-31,78704,27.0,3.0,2110.0,34.0,2.5,34.0
2021-02-28,78704,26.0,3.0,2151.0,32.0,2.5,32.0
2021-03-31,78704,28.0,3.0,2243.0,33.0,2.5,34.0
2021-04-30,78704,32.0,3.0,2203.0,38.0,2.5,40.0
2021-05-31,78704,36.0,3.0,2283.0,41.0,2.5,42.0
2021-06-30,78704,36.0,3.0,2208.0,43.0,2.5,44.0
2021-07-31,78704,35.49593495934959,3.0,2188.5934959349593,43.50406504065041,2.5,44.2520325203252
2021-08-31,78704,34.99186991869919,3.0,2169.1869918699185,44.00813008130081,2.5,44.50406504065041
2021-09-30,78704,34.5040650406504,3.0,2150.4065040650407,44.4959349593496,2.5,44.7479674796748
2021-10-31,78704,34.0,3.0,2131.0,45.0,2.5,45.0
2021-11-30,78704,35.0,3.0,2124.0,45.0,2.5,45.0
2021-12-31,78704,34.0,3.0,2185.0,44.0,2.5,44.0
2022-01-31,78704,39.0,4.0,2132.0,48.0,2.5,49.0
2022-02-28,78704,40.0,4.0,2145.0,48.0,2.5,49.0
2022-03-31,78704,39.0,4.0,2059.0,50.0,2.5,51.0
2022-04-30,78704,38.0,3.0,2004.0,50.0,2.5,49.0
2022-05-31,78704,39.0,3.0,2023.0,50.0,2.5,49.0
2022-06-30,78704,37.0,3.0,1991.0,49.0,2.5,48.0
2022-07-31,78704,37.0,3.0,1977.0,50.0,5.0,49.0
2022-08-31,78704,42.0,3.0,2104.0,53.0,2.5,52.0
2022-09-30,78704,40.0,3.0,2206.0,49.0,2.5,48.0
2022-10-31,78704,39.24390243902439,3.0,2199.951219512195,47.99186991869919,2.5,46.99186991869919
2022-11-30,78704,38.51219512195122,3.0,2194.0975609756097,47.016260162601625,2.5,46.016260162601625
2022-12-31,78704,37.75609756097561,3.0,2188.048780487805,46.00813008130081,2.5,45.00813008130081
2023-01-31,78704,37.0,3.0,2182.0,45.0,2.5,44.0
2023-02-28,78704,40.0,3.0,2147.0,49.0,2.5,48.0
2023-03-31,78704,40.0,3.0,2487.0,46.0,2.5,48.0
2023-04-30,78704,38.0,3.0,2468.0,43.0,2.5,45.0
2023-05-31,78704,40.0,3.0,2573.0,47.0,2.5,48.0
2023-06-30,78704,38.0,3.0,2453.0,48.0,2.5,48.0
2023-07-31,78704,33.0,3.0,2266.0,44.0,5.0,45.0
2023-08-31,78704,32.0,3.0,2202.0,46.0,6.0,47.0
2023-09-30,78704,29.0,3.0,2238.0,43.0,5.0,44.0
2023-10-31,78704,32.0,3.0,2238.0,45.0,5.0,47.0
2023-11-30,78704,33.0,3.0,2232.0,47.0,6.0,49.0
2023-12-31,78704,32.0,3.0,2232.0,47.0,7.0,49.0
2024-01-31,78704,32.0,3.0,2188.0,46.0,6.0,48.0
2024-02-29,78704,31.0,3.0,2284.0,44.0,6.0,46.0
2024-03-31,78704,31.0,3.0,2348.0,43.0,2.5,44.0
2021-01-31,78717,8.0,3.0,2436.0,9.0,2.5,7.0
2021-02-28,78717,8.0,3.0,2204.0,9.0,2.5,8.0
2021-03-31,78717,8.0,3.0,2008.0,9.0,2.5,9.0
2021-04-30,78717,8.0,3.0,2231.0,8.0,2.5,8.0
2021-05-31,78717,7.0,3.0,2023.0,7.0,2.5,7.0
2021-06-30,78717,7.0,2.0,2148.0,7.0,2.5,7.0
2021-07-31,78717,5.865853658536585,2.252032520325203,2100.869918699187,6.747967479674797,2.5,6.747967479674797
2021-08-31,78717,4.7317073170731705,2.5040650406504064,2053.7398373983738,6.495934959349594,2.5,6.495934959349594
2021-09-30,78717,3.6341463414634143,2.747967479674797,2008.130081300813,6.252032520325203,2.5,6.252032520325203
2021-10-31,78717,2.5,3.0,1961.0,6.0,2.5,6.0
2021-11-30,78717,2.5,3.0,1744.0,6.0,2.5,6.0
2021-12-31,78717,2.5,3.0,1744.0,6.0,2.5,6.0
2022-01-31,78717,2.5,3.0,2016.0,6.0,2.5,6.0
2022-02-28,78717,5.0,3.0,1681.0,7.0,2.5,8.0
2022-03-31,78717,5.0,3.0,1681.0,7.0,2.5,8.0
2022-04-30,78717,5.0,3.0,2113.0,8.0,2.5,8.0
2022-05-31,78717,5.0,3.0,2113.0,8.0,2.5,8.0
2022-06-30,78717,6.0,4.0,3347.0,5.0,2.5,7.0
2022-07-31,78717,8.0,4.0,3459.0,7.0,2.5,9.0
2022-08-31,78717,10.0,4.0,3223.0,10.0,2.5,12.0
2022-09-30,78717,10.0,4.0,3223.0,10.0,2.5,12.0
2022-10-31,78717,10.75609756097561,3.747967479674797,3163.268292682927,10.75609756097561,2.5,12.504065040650406
2022-11-30,78717,11.487804878048781,3.5040650406504064,3105.4634146341464,11.487804878048781,2.5,12.991869918699187
2022-12-31,78717,12.24390243902439,3.252032520325203,3045.731707317073,12.24390243902439,2.5,13.495934959349594
2023-01-31,78717,13.0,3.0,2986.0,13.0,2.5,14.0
2023-02-28,78717,13.0,3.0,3048.0,13.0,2.5,14.0
2023-03-31,78717,15.0,3.0,3269.0,15.0,2.5,16.0
2023-04-30,78717,14.0,3.0,3119.0,15.0,2.5,15.0
2023-05-31,78717,15.0,3.0,2991.0,17.0,2.5,17.0
2023-06-30,78717,13.0,3.0,3244.0,15.0,2.5,16.0
2023-07-31,78717,14.0,3.0,2853.0,17.0,2.5,18.0
2023-08-31,78717,15.0,3.0,2784.0,18.0,2.5,19.0
2023-09-30,78717,13.0,3.0,2766.0,16.0,2.5,17.0
2023-10-31,78717,15.0,3.0,2659.0,19.0,2.5,20.0
2023-11-30,78717,14.0,3.0,2615.0,18.0,2.5,19.0
2023-12-31,78717,15.0,3.0,2695.0,19.0,2.5,20.0
2024-01-31,78717,21.0,3.0,3156.0,22.0,2.5,24.0
2024-02-29,78717,21.0,3.0,3232.0,21.0,2.5,24.0
2024-03-31,78717,22.0,3.0,2923.0,23.0,2.5,27.0
2021-01-31,78721,21.0,4.0,2177.0,27.0,2.5,29.0
2021-02-28,78721,21.0,4.0,2104.0,28.0,2.5,29.0
2021-03-31,78721,19.0,4.0,1814.0,27.0,6.0,28.0
2021-04-30,78721,21.0,4.0,1943.0,29.0,5.0,30.0
2021-05-31,78721,24.0,4.0,1754.0,35.0,6.0,35.0
2021-06-30,78721,25.0,4.0,1726.0,37.0,6.0,37.0
2021-07-31,78721,24.24390243902439,4.0,1712.3902439024391,36.24390243902439,6.0,35.99186991869919
2021-08-31,78721,23.48780487804878,4.0,1698.780487804878,35.48780487804878,6.0,34.983739837398375
2021-09-30,78721,22.75609756097561,4.0,1685.6097560975609,34.75609756097561,6.0,34.00813008130081
2021-10-31,78721,22.0,4.0,1672.0,34.0,6.0,33.0
2021-11-30,78721,22.0,4.0,1848.0,30.0,2.5,29.0
2021-12-31,78721,21.0,4.0,1834.0,30.0,2.5,29.0
2022-01-31,78721,21.0,4.0,1904.0,30.0,2.5,29.0
2022-02-28,78721,21.0,4.0,1873.0,31.0,2.5,30.0
2022-03-31,78721,19.0,4.0,1833.0,32.0,2.5,31.0
2022-04-30,78721,21.0,4.0,1765.0,36.0,2.5,35.0
2022-05-31,78721,21.0,4.0,1785.0,37.0,2.5,36.0
2022-06-30,78721,20.0,4.0,1585.0,38.0,2.5,36.0
2022-07-31,78721,20.0,4.0,1633.0,38.0,6.0,37.0
2022-08-31,78721,23.0,4.0,1860.0,38.0,6.0,37.0
2022-09-30,78721,26.0,4.0,1909.0,43.0,8.0,42.0
2022-10-31,78721,25.495934959349594,4.0,1822.8048780487804,44.00813008130081,9.764227642276422,43.00813008130081
2022-11-30,78721,25.008130081300813,4.0,1739.3902439024391,44.983739837398375,11.471544715447155,43.983739837398375
2022-12-31,78721,24.504065040650406,4.0,1653.1951219512196,45.99186991869919,13.235772357723578,44.99186991869919
2023-01-31,78721,24.0,4.0,1567.0,47.0,15.0,46.0
2023-02-28,78721,28.0,4.0,1570.0,52.0,17.0,51.0
2023-03-31,78721,27.0,4.0,1583.0,51.0,15.0,50.0
2023-04-30,78721,31.0,4.0,1611.0,54.0,16.0,54.0
2023-05-31,78721,31.0,4.0,1707.0,53.0,16.0,53.0
2023-06-30,78721,31.0,4.0,1603.0,54.0,16.0,53.0
2023-07-31,78721,29.0,4.0,1756.0,48.0,15.0,47.0
2023-08-31,78721,29.0,4.0,1863.0,48.0,14.0,47.0
2023-09-30,78721,24.0,4.0,1904.0,41.0,12.0,40.0
2023-10-31,78721,26.0,4.0,1808.0,44.0,13.0,43.0
2023-11-30,78721,26.0,4.0,1895.0,42.0,11.0,41.0
2023-12-31,78721,27.0,4.0,2116.0,41.0,9.0,39.0
2024-01-31,78721,31.0,4.0,2442.0,41.0,6.0,39.0
2024-02-29,78721,31.0,4.0,2387.0,40.0,5.0,38.0
2024-03-31,78721,31.0,4.0,2220.0,42.0,6.0,40.0
2021-01-31,78722,2.5,4.0,3934.0,2.5,2.5,2.5
2021-02-28,78722,2.5,4.0,3934.0,2.5,2.5,2.5
2021-03-31,78722,2.5,4.0,3951.0,2.5,2.5,2.5
2021-04-30,78722,6.0,4.0,3312.0,5.0,2.5,6.0
2021-05-31,78722,6.0,4.0,3421.0,5.0,2.5,6.0
2021-06-30,78722,6.0,4.0,2932.0,6.0,2.5,7.0
2021-07-31,78722,6.0,3.747967479674797,2861.430894308943,6.252032520325203,2.5,7.0
2021-08-31,78722,6.0,3.4959349593495936,2790.8617886178863,6.504065040650406,2.5,7.0
2021-09-30,78722,6.0,3.252032520325203,2722.569105691057,6.747967479674797,2.5,7.0
2021-10-31,78722,6.0,3.0,2652.0,7.0,2.5,7.0
2021-11-30,78722,6.0,3.0,2678.0,7.0,2.5,7.0
2021-12-31,78722,5.0,3.0,2443.0,6.0,2.5,6.0
2022-01-31,78722,7.0,3.0,2319.0,9.0,2.5,9.0
2022-02-28,78722,7.0,3.0,2319.0,9.0,2.5,9.0
2022-03-31,78722,7.0,3.0,2156.0,10.0,2.5,10.0
2022-04-30,78722,7.0,3.0,2107.0,9.0,2.5,9.0
2022-05-31,78722,6.0,2.0,2020.0,8.0,2.5,8.0
2022-06-30,78722,6.0,2.0,2020.0,8.0,2.5,8.0
2022-07-31,78722,6.0,2.0,1810.0,8.0,2.5,8.0
2022-08-31,78722,6.0,2.0,1842.0,8.0,2.5,8.0
2022-09-30,78722,7.0,3.0,1984.0,9.0,2.5,9.0
2022-10-31,78722,6.747967479674797,3.0,2032.8943089430895,8.495934959349594,2.5,8.495934959349594
2022-11-30,78722,6.504065040650406,3.0,2080.211382113821,8.008130081300813,2.5,8.008130081300813
2022-12-31,78722,6.252032520325203,3.0,2129.1056910569105,7.504065040650406,2.5,7.504065040650406
2023-01-31,78722,6.0,3.0,2178.0,7.0,2.5,7.0
2023-02-28,78722,5.0,3.0,2145.0,6.0,2.5,6.0
2023-03-31,78722,5.0,3.0,2145.0,6.0,2.5,6.0
2023-04-30,78722,6.0,3.0,1892.0,8.0,2.5,7.0
2023-05-31,78722,7.0,3.0,1843.0,9.0,2.5,8.0
2023-06-30,78722,7.0,3.0,1578.0,9.0,2.5,8.0
2023-07-31,78722,5.0,4.0,1198.0,6.0,2.5,5.0
2023-08-31,78722,2.5,4.0,1923.0,5.0,2.5,2.5
2023-09-30,78722,2.5,5.0,4807.0,2.5,2.5,2.5
2023-10-31,78722,2.5,5.0,4807.0,2.5,2.5,2.5
2023-11-30,78722,2.5,5.0,4807.0,2.5,2.5,2.5
2023-12-31,78722,2.5,5.0,4807.0,2.5,2.5,2.5
2024-01-31,78722,2.5,5.0,4807.0,2.5,2.5,2.5
2024-02-29,78722,2.5,5.0,4807.0,2.5,2.5,2.5
2024-03-31,78722,2.5,4.0,3204.0,2.5,2.5,2.5
2021-01-31,78723,52.0,3.0,2268.0,59.0,2.5,58.0
2021-02-28,78723,50.0,3.0,2239.0,58.0,2.5,55.0
2021-03-31,78723,51.0,3.0,2196.0,60.0,2.5,58.0
2021-04-30,78723,50.0,3.0,2253.0,57.0,2.5,56.0
2021-05-31,78723,49.0,3.0,2199.0,58.0,2.5,56.0
2021-06-30,78723,54.0,3.0,2219.0,65.0,2.5,62.0
2021-07-31,78723,54.2520325203252,3.0,2221.7723577235774,64.7479674796748,3.130081300813008,61.7479674796748
2021-08-31,78723,54.50406504065041,3.0,2224.5447154471544,64.4959349593496,3.7601626016260163,61.49593495934959
2021-09-30,78723,54.7479674796748,3.0,2227.2276422764226,64.2520325203252,4.369918699186992,61.2520325203252
2021-10-31,78723,55.0,3.0,2230.0,64.0,5.0,61.0
2021-11-30,78723,54.0,3.0,2242.0,62.0,6.0,62.0
2021-12-31,78723,53.0,3.0,2309.0,59.0,5.0,59.0
2022-01-31,78723,50.0,3.0,2239.0,59.0,6.0,58.0
2022-02-28,78723,47.0,3.0,2156.0,57.0,5.0,56.0
2022-03-31,78723,46.0,3.0,2034.0,59.0,5.0,58.0
2022-04-30,78723,48.0,3.0,2138.0,59.0,6.0,57.0
2022-05-31,78723,52.0,3.0,2118.0,62.0,6.0,60.0
2022-06-30,78723,52.0,3.0,2026.0,65.0,5.0,60.0
2022-07-31,78723,53.0,3.0,2177.0,63.0,2.5,58.0
2022-08-31,78723,54.0,3.0,2215.0,64.0,2.5,59.0
2022-09-30,78723,51.0,3.0,2166.0,64.0,5.0,59.0
2022-10-31,78723,55.28455284552845,3.0,2176.3333333333335,68.53658536585365,5.7560975609756095,63.28455284552845
2022-11-30,78723,59.43089430894309,3.0,2186.3333333333335,72.92682926829268,6.487804878048781,67.4308943089431
2022-12-31,78723,63.71544715447155,3.0,2196.6666666666665,77.46341463414635,7.2439024390243905,71.71544715447155
2023-01-31,78723,68.0,3.0,2207.0,82.0,8.0,76.0
2023-02-28,78723,71.0,3.0,2234.0,87.0,8.0,81.0
2023-03-31,78723,76.0,3.0,2167.0,95.0,10.0,89.0
2023-04-30,78723,70.0,3.0,2404.0,86.0,10.0,81.0
2023-05-31,78723,70.0,3.0,2480.0,86.0,11.0,82.0
2023-06-30,78723,76.0,3.0,2521.0,93.0,11.0,91.0
2023-07-31,78723,78.0,3.0,2609.0,91.0,10.0,90.0
2023-08-31,78723,78.0,3.0,2624.0,91.0,10.0,90.0
2023-09-30,78723,75.0,3.0,2594.0,88.0,10.0,85.0
2023-10-31,78723,71.0,3.0,2511.0,85.0,11.0,80.0
2023-11-30,78723,71.0,3.0,2517.0,85.0,11.0,80.0
2023-12-31,78723,73.0,3.0,2636.0,84.0,10.0,79.0
2024-01-31,78723,69.0,3.0,2754.0,78.0,9.0,71.0
2024-02-29,78723,66.0,3.0,2771.0,74.0,9.0,68.0
2024-03-31,78723,65.0,3.0,2772.0,73.0,9.0,67.0
2021-01-31,78724,70.0,3.0,2521.0,83.0,2.5,79.0
2021-02-28,78724,70.0,3.0,2635.0,81.0,2.5,77.0
2021-03-31,78724,78.0,3.0,2685.0,89.0,2.5,86.0
2021-04-30,78724,80.0,3.0,2625.0,93.0,2.5,89.0
2021-05-31,78724,84.0,3.0,2597.0,99.0,2.5,95.0
2021-06-30,78724,84.0,3.0,2543.0,100.0,2.5,96.0
2021-07-31,78724,80.97560975609755,3.0,2500.910569105691,97.73170731707317,2.5,93.22764227642277
2021-08-31,78724,77.95121951219512,3.0,2458.8211382113823,95.46341463414635,2.5,90.45528455284553
2021-09-30,78724,75.02439024390245,3.0,2418.089430894309,93.26829268292683,2.5,87.77235772357723
2021-10-31,78724,72.0,3.0,2376.0,91.0,2.5,85.0
2021-11-30,78724,72.0,3.0,2360.0,93.0,2.5,87.0
2021-12-31,78724,71.0,3.0,2377.0,93.0,2.5,87.0
2022-01-31,78724,76.0,3.0,2293.0,100.0,2.5,94.0
2022-02-28,78724,74.0,3.0,2237.0,103.0,5.0,96.0
2022-03-31,78724,72.0,3.0,2160.0,106.0,5.0,99.0
2022-04-30,78724,78.0,3.0,2291.0,109.0,6.0,102.0
2022-05-31,78724,81.0,3.0,2360.0,114.0,8.0,108.0
2022-06-30,78724,82.0,3.0,2372.0,114.0,8.0,108.0
2022-07-31,78724,86.0,3.0,2369.0,118.0,7.0,112.0
2022-08-31,78724,90.0,3.0,2382.0,121.0,8.0,117.0
2022-09-30,78724,78.0,3.0,2229.0,109.0,10.0,106.0
2022-10-31,78724,81.27642276422765,3.252032520325203,2231.7723577235774,112.02439024390245,10.75609756097561,108.52032520325203
2022-11-30,78724,84.44715447154472,3.4959349593495936,2234.4552845528456,114.95121951219512,11.487804878048781,110.95934959349593
2022-12-31,78724,87.72357723577235,3.747967479674797,2237.2276422764226,117.97560975609755,12.24390243902439,113.47967479674797
2023-01-31,78724,91.0,4.0,2240.0,121.0,13.0,116.0
2023-02-28,78724,93.0,4.0,2285.0,120.0,13.0,114.0
2023-03-31,78724,95.0,3.0,2349.0,120.0,13.0,112.0
2023-04-30,78724,99.0,3.0,2414.0,119.0,14.0,112.0
2023-05-31,78724,100.0,3.0,2454.0,122.0,13.0,115.0
2023-06-30,78724,100.0,3.0,2428.0,123.0,14.0,117.0
2023-07-31,78724,100.0,3.0,2467.0,123.0,13.0,116.0
2023-08-31,78724,100.0,3.0,2487.0,126.0,14.0,119.0
2023-09-30,78724,92.0,3.0,2457.0,118.0,12.0,112.0
2023-10-31,78724,100.0,3.0,2449.0,121.0,14.0,114.0
2023-11-30,78724,98.0,3.0,2524.0,119.0,14.0,112.0
2023-12-31,78724,94.0,3.0,2491.0,117.0,13.0,110.0
2024-01-31,78724,93.0,3.0,2409.0,115.0,14.0,108.0
2024-02-29,78724,88.0,3.0,2404.0,113.0,15.0,106.0
2024-03-31,78724,90.0,3.0,2413.0,115.0,15.0,108.0
2021-01-31,78725,20.0,4.0,2582.0,22.0,2.5,24.0
2021-02-28,78725,22.0,4.0,2723.0,24.0,2.5,26.0
2021-03-31,78725,23.0,4.0,2730.0,24.0,2.5,27.0
2021-04-30,78725,25.0,4.0,2788.0,26.0,2.5,29.0
2021-05-31,78725,26.0,4.0,2828.0,27.0,2.5,30.0
2021-06-30,78725,28.0,4.0,2951.0,29.0,2.5,32.0
2021-07-31,78725,27.747967479674795,4.0,2887.487804878049,29.0,2.5,31.747967479674795
